subject,rt,stim,se,category,response
14,9681,9911.jpg,81,NegativeNonsocial,0
14,1689,2595.jpg,81,NeutralSocial,1
14,1558,9440.jpg,81,NegativeNonsocial,1
14,1648,2091.jpg,81,PositiveSocial,1
14,2066,2396.jpg,81,NeutralSocial,1
14,1060,1811.jpg,81,PositiveNonsocial,1
14,2124,9301.jpg,81,NegativeNonsocial,1
14,1827,4605.jpg,81,NeutralSocial,1
14,800,9000.jpg,81,NegativeNonsocial,1
14,1532,2375.1.jpg,81,NegativeSocial,1
14,1733,2205.jpg,81,NegativeSocial,1
14,1570,7705.jpg,81,NeutralNonsocial,1
14,1321,9280.jpg,81,NegativeNonsocial,0
14,4971,2580.jpg,81,NeutralSocial,0
14,4446,2550.jpg,81,PositiveSocial,1
14,1520,7150.jpg,81,NeutralNonsocial,1
14,1541,8496.jpg,81,PositiveSocial,1
15,6444,2579.jpg,139,NeutralSocial,1
15,1896,2095.jpg,139,NegativeSocial,1
15,2420,2210.jpg,139,NeutralSocial,1
15,2648,2205.jpg,139,NegativeSocial,1
15,1945,7211.jpg,139,NeutralNonsocial,1
15,2108,9520.jpg,139,NegativeSocial,1
15,1363,2593.jpg,139,NeutralSocial,1
15,1574,9560.jpg,139,NegativeNonsocial,1
15,1963,9140.jpg,139,NegativeNonsocial,1
15,6501,2340.jpg,139,PositiveSocial,1
15,2955,7235.jpg,139,NeutralNonsocial,1
15,3990,2091.jpg,139,PositiveSocial,1
15,1301,7460.jpg,139,PositiveNonsocial,1
15,6461,9911.jpg,139,NegativeNonsocial,1
15,2967,9830.jpg,139,NegativeNonsocial,1
15,2021,8510.jpg,139,PositiveNonsocial,1
15,1630,9000.jpg,139,NegativeNonsocial,1
15,2378,1811.jpg,139,PositiveNonsocial,1
15,2167,4605.jpg,139,NeutralSocial,1
15,3452,9419.jpg,139,NegativeSocial,1
15,1826,1463.jpg,139,PositiveNonsocial,0
15,2246,2221.jpg,139,NeutralSocial,1
15,1030,7055.jpg,139,NeutralNonsocial,1
15,1020,7330.jpg,139,PositiveNonsocial,1
15,1060,9611.jpg,139,NegativeNonsocial,1
15,2957,2595.jpg,139,NeutralSocial,1
15,1961,2224.jpg,139,PositiveSocial,1
15,2391,2597.jpg,139,NeutralSocial,1
15,3570,2396.jpg,139,NeutralSocial,1
15,1143,2209.jpg,139,PositiveSocial,1
15,2050,2154.jpg,139,PositiveSocial,1
15,2157,2050.jpg,139,PositiveSocial,1
15,3443,9561.jpg,139,NegativeNonsocial,1
15,1498,5600.jpg,139,PositiveNonsocial,1
15,2093,2550.jpg,139,PositiveSocial,1
15,3190,8461.jpg,139,PositiveSocial,1
15,1511,2206.jpg,139,NeutralSocial,1
15,4419,7595.jpg,139,NeutralNonsocial,1
15,1585,7501.jpg,139,PositiveNonsocial,1
15,1619,9421.jpg,139,NegativeSocial,1
15,993,8420.jpg,139,PositiveSocial,1
15,814,7035.jpg,139,NeutralNonsocial,1
15,2459,7041.jpg,139,NeutralNonsocial,0
15,1343,2580.jpg,139,NeutralSocial,1
15,1178,1270.jpg,139,NegativeNonsocial,1
15,2527,7010.jpg,139,NeutralNonsocial,1
15,2065,2650.jpg,139,PositiveSocial,1
15,1746,9280.jpg,139,NegativeNonsocial,1
15,1541,7002.jpg,139,NeutralNonsocial,1
15,1961,2398.jpg,139,PositiveSocial,0
15,2726,7150.jpg,139,NeutralNonsocial,1
15,2542,9440.jpg,139,NegativeNonsocial,0
15,4493,7034.jpg,139,NeutralNonsocial,1
15,7229,7506.jpg,139,NeutralSocial,1
15,872,9630.jpg,139,NegativeNonsocial,1
15,2470,9620.jpg,139,NegativeNonsocial,1
15,945,7224.jpg,139,NeutralNonsocial,1
15,1698,3230.jpg,139,NegativeSocial,1
15,877,8540.jpg,139,PositiveSocial,1
15,1186,2383.jpg,139,NeutralSocial,1
15,1018,7508.jpg,139,PositiveNonsocial,1
15,1363,9253.jpg,139,NegativeSocial,1
15,1581,2276.jpg,139,NegativeSocial,1
15,2478,2388.jpg,139,PositiveSocial,1
15,1412,3101.jpg,139,NegativeSocial,1
15,2123,3350.jpg,139,NegativeSocial,1
15,1316,1220.jpg,139,NegativeNonsocial,1
15,1075,6150.jpg,139,NeutralNonsocial,1
15,2916,4610.jpg,139,PositiveSocial,1
15,756,9471.jpg,139,NegativeNonsocial,1
15,4621,8496.jpg,139,PositiveSocial,0
15,922,1440.jpg,139,PositiveNonsocial,1
15,1256,2397.jpg,139,NeutralSocial,1
15,1059,1920.jpg,139,PositiveNonsocial,1
15,930,2104.jpg,139,NeutralSocial,1
15,4143,9290.jpg,139,NegativeNonsocial,0
15,2223,2900.1.jpg,139,NegativeSocial,1
15,6311,9429.jpg,139,NegativeSocial,1
15,2975,7090.jpg,139,NeutralNonsocial,1
15,1583,5760.jpg,139,PositiveNonsocial,1
15,1054,7480.jpg,139,PositiveNonsocial,1
15,2740,2165.jpg,139,PositiveSocial,1
15,1711,7230.jpg,139,PositiveNonsocial,1
15,1613,1710.jpg,139,PositiveNonsocial,1
15,836,5910.jpg,139,PositiveNonsocial,1
15,2114,7217.jpg,139,NeutralNonsocial,1
15,1463,2393.jpg,139,NeutralSocial,1
15,1542,7705.jpg,139,NeutralNonsocial,1
15,1904,9301.jpg,139,NegativeNonsocial,1
15,802,8502.jpg,139,PositiveNonsocial,1
15,2711,9415.jpg,139,NegativeSocial,1
15,6281,2446.jpg,139,NeutralSocial,0
15,1523,9220.jpg,139,NegativeSocial,1
15,1003,5120.jpg,139,NeutralNonsocial,1
15,892,2375.1.jpg,139,NegativeSocial,1
15,2345,2703.jpg,139,NegativeSocial,1
16,2140,2393.jpg,102,NeutralSocial,1
16,1842,9429.jpg,102,NegativeSocial,1
16,1323,1920.jpg,102,PositiveNonsocial,1
16,1864,7055.jpg,102,NeutralNonsocial,1
16,2585,8461.jpg,102,PositiveSocial,1
16,6968,1811.jpg,102,PositiveNonsocial,1
16,13705,2224.jpg,102,PositiveSocial,1
16,1720,9611.jpg,102,NegativeNonsocial,1
16,932,2397.jpg,102,NeutralSocial,1
16,798,7002.jpg,102,NeutralNonsocial,1
16,2052,9560.jpg,102,NegativeNonsocial,1
16,2490,7501.jpg,102,PositiveNonsocial,1
16,1654,7460.jpg,102,PositiveNonsocial,1
16,2495,2383.jpg,102,NeutralSocial,1
16,2503,2154.jpg,102,PositiveSocial,1
16,1335,7211.jpg,102,NeutralNonsocial,1
16,1472,9830.jpg,102,NegativeNonsocial,1
16,1423,7480.jpg,102,PositiveNonsocial,1
16,1587,9140.jpg,102,NegativeNonsocial,1
16,998,7224.jpg,102,NeutralNonsocial,1
16,1054,2104.jpg,102,NeutralSocial,1
16,1623,1710.jpg,102,PositiveNonsocial,1
16,1101,7034.jpg,102,NeutralNonsocial,1
16,993,7508.jpg,102,PositiveNonsocial,1
16,10040,4610.jpg,102,PositiveSocial,1
16,1806,9561.jpg,102,NegativeNonsocial,1
16,1143,9220.jpg,102,NegativeSocial,1
16,2504,5600.jpg,102,PositiveNonsocial,1
16,1312,9911.jpg,102,NegativeNonsocial,1
16,6010,4605.jpg,102,NeutralSocial,1
16,1273,7150.jpg,102,NeutralNonsocial,1
16,1378,3230.jpg,102,NegativeSocial,1
16,2044,7090.jpg,102,NeutralNonsocial,1
16,3127,8420.jpg,102,PositiveSocial,1
16,2764,2703.jpg,102,NegativeSocial,1
16,974,8502.jpg,102,PositiveNonsocial,1
16,1895,2091.jpg,102,PositiveSocial,1
16,1054,2550.jpg,102,PositiveSocial,1
16,1678,2205.jpg,102,NegativeSocial,1
16,1092,9440.jpg,102,NegativeNonsocial,1
16,1747,2595.jpg,102,NeutralSocial,1
16,1083,2221.jpg,102,NeutralSocial,1
16,1089,3101.jpg,102,NegativeSocial,1
16,937,7010.jpg,102,NeutralNonsocial,1
16,3876,5910.jpg,102,PositiveNonsocial,1
16,6011,7035.jpg,102,NeutralNonsocial,0
16,2785,7705.jpg,102,NeutralNonsocial,1
16,1414,9471.jpg,102,NegativeNonsocial,1
16,2143,9520.jpg,102,NegativeSocial,1
16,1229,9419.jpg,102,NegativeSocial,1
16,3676,7595.jpg,102,NeutralNonsocial,1
16,3966,8540.jpg,102,PositiveSocial,1
16,1210,1463.jpg,102,PositiveNonsocial,1
16,1532,7230.jpg,102,PositiveNonsocial,1
16,1312,7330.jpg,102,PositiveNonsocial,1
16,1478,1220.jpg,102,NegativeNonsocial,1
16,877,1440.jpg,102,PositiveNonsocial,1
16,1078,7041.jpg,102,NeutralNonsocial,1
16,1021,9630.jpg,102,NegativeNonsocial,1
16,774,1270.jpg,102,NegativeNonsocial,1
16,1633,2446.jpg,102,NeutralSocial,1
16,1995,5120.jpg,102,NeutralNonsocial,1
16,2381,9301.jpg,102,NegativeNonsocial,1
16,4367,9290.jpg,102,NegativeNonsocial,1
16,14189,2276.jpg,102,NegativeSocial,1
16,1656,2593.jpg,102,NeutralSocial,0
16,2539,2398.jpg,102,PositiveSocial,1
16,2082,9415.jpg,102,NegativeSocial,1
16,1371,3350.jpg,102,NegativeSocial,1
16,1785,2580.jpg,102,NeutralSocial,1
16,2310,8496.jpg,102,PositiveSocial,1
16,1118,2210.jpg,102,NeutralSocial,1
16,1003,2209.jpg,102,PositiveSocial,0
16,958,8510.jpg,102,PositiveNonsocial,1
16,1108,2340.jpg,102,PositiveSocial,1
16,1405,2396.jpg,102,NeutralSocial,1
16,1370,9421.jpg,102,NegativeSocial,1
16,1648,2165.jpg,102,PositiveSocial,1
16,1199,7235.jpg,102,NeutralNonsocial,1
16,4962,9253.jpg,102,NegativeSocial,1
16,984,2095.jpg,102,NegativeSocial,1
16,1187,2206.jpg,102,NeutralSocial,1
16,798,2050.jpg,102,PositiveSocial,1
16,4914,2579.jpg,102,NeutralSocial,1
16,830,6150.jpg,102,NeutralNonsocial,1
16,1615,2375.1.jpg,102,NegativeSocial,1
16,3763,9280.jpg,102,NegativeNonsocial,0
16,1002,7217.jpg,102,NeutralNonsocial,1
16,9047,2597.jpg,102,NeutralSocial,0
16,2485,7506.jpg,102,NeutralSocial,1
16,943,2388.jpg,102,PositiveSocial,1
16,910,5760.jpg,102,PositiveNonsocial,1
16,826,2650.jpg,102,PositiveSocial,1
16,1183,2900.1.jpg,102,NegativeSocial,1
16,6351,9000.jpg,102,NegativeNonsocial,1
16,1078,9620.jpg,102,NegativeNonsocial,1
17,6609,7090.jpg,133,NeutralNonsocial,1
17,5580,2375.1.jpg,133,NegativeSocial,1
17,5051,7055.jpg,133,NeutralNonsocial,1
17,2218,9220.jpg,133,NegativeSocial,1
17,2341,6150.jpg,133,NeutralNonsocial,1
17,5301,2650.jpg,133,PositiveSocial,1
17,2010,9140.jpg,133,NegativeNonsocial,1
17,6318,7150.jpg,133,NeutralNonsocial,1
17,3747,1440.jpg,133,PositiveNonsocial,1
17,6349,2340.jpg,133,PositiveSocial,1
17,3419,7034.jpg,133,NeutralNonsocial,0
17,1989,9440.jpg,133,NegativeNonsocial,1
17,2250,9280.jpg,133,NegativeNonsocial,1
17,3374,2900.1.jpg,133,NegativeSocial,1
17,1958,9520.jpg,133,NegativeSocial,1
17,4116,5120.jpg,133,NeutralNonsocial,1
17,4849,9429.jpg,133,NegativeSocial,1
17,4123,1220.jpg,133,NegativeNonsocial,1
17,3076,8496.jpg,133,PositiveSocial,1
17,1696,1270.jpg,133,NegativeNonsocial,1
17,4826,2165.jpg,133,PositiveSocial,1
17,1258,1811.jpg,133,PositiveNonsocial,1
17,1813,2398.jpg,133,PositiveSocial,1
17,2746,2095.jpg,133,NegativeSocial,1
17,5410,9620.jpg,133,NegativeNonsocial,1
17,2384,3101.jpg,133,NegativeSocial,1
17,1946,9630.jpg,133,NegativeNonsocial,1
17,5744,2388.jpg,133,PositiveSocial,1
17,5285,7480.jpg,133,PositiveNonsocial,1
17,2694,9561.jpg,133,NegativeNonsocial,1
17,1211,2550.jpg,133,PositiveSocial,1
17,1067,2206.jpg,133,NeutralSocial,1
17,1542,9290.jpg,133,NegativeNonsocial,1
17,976,2580.jpg,133,NeutralSocial,1
17,6291,9253.jpg,133,NegativeSocial,1
17,3185,2595.jpg,133,NeutralSocial,1
17,1200,7330.jpg,133,PositiveNonsocial,1
17,1093,9000.jpg,133,NegativeNonsocial,1
17,4240,2593.jpg,133,NeutralSocial,0
17,1897,2209.jpg,133,PositiveSocial,1
17,1531,2597.jpg,133,NeutralSocial,1
17,2236,2224.jpg,133,PositiveSocial,1
17,1998,7501.jpg,133,PositiveNonsocial,1
17,3279,2703.jpg,133,NegativeSocial,0
17,2133,7217.jpg,133,NeutralNonsocial,1
17,2830,2091.jpg,133,PositiveSocial,1
17,2282,1920.jpg,133,PositiveNonsocial,1
17,2492,7235.jpg,133,NeutralNonsocial,1
17,1340,8502.jpg,133,PositiveNonsocial,1
17,2166,7508.jpg,133,PositiveNonsocial,1
17,4234,4605.jpg,133,NeutralSocial,1
17,3220,9415.jpg,133,NegativeSocial,1
17,1445,2397.jpg,133,NeutralSocial,1
17,1466,2104.jpg,133,NeutralSocial,1
17,1287,9611.jpg,133,NegativeNonsocial,1
17,1006,9419.jpg,133,NegativeSocial,1
17,905,5910.jpg,133,PositiveNonsocial,1
17,1152,9421.jpg,133,NegativeSocial,1
17,2099,8461.jpg,133,PositiveSocial,1
17,1301,8540.jpg,133,PositiveSocial,1
17,1170,2579.jpg,133,NeutralSocial,1
17,2394,7211.jpg,133,NeutralNonsocial,1
17,1134,2154.jpg,133,PositiveSocial,1
17,4390,9301.jpg,133,NegativeNonsocial,1
17,1500,5600.jpg,133,PositiveNonsocial,1
17,2680,2276.jpg,133,NegativeSocial,1
17,2940,2383.jpg,133,NeutralSocial,1
17,1117,8420.jpg,133,PositiveSocial,1
17,1072,7506.jpg,133,NeutralSocial,1
17,1183,7595.jpg,133,NeutralNonsocial,1
17,1436,7460.jpg,133,PositiveNonsocial,1
17,2503,4610.jpg,133,PositiveSocial,1
17,3000,7010.jpg,133,NeutralNonsocial,0
17,2117,7230.jpg,133,PositiveNonsocial,1
17,1885,3350.jpg,133,NegativeSocial,1
17,2229,2221.jpg,133,NeutralSocial,1
17,2583,5760.jpg,133,PositiveNonsocial,1
17,2482,8510.jpg,133,PositiveNonsocial,1
17,1138,7002.jpg,133,NeutralNonsocial,1
17,2368,7705.jpg,133,NeutralNonsocial,1
17,1004,1463.jpg,133,PositiveNonsocial,1
17,1785,9830.jpg,133,NegativeNonsocial,1
17,6807,2205.jpg,133,NegativeSocial,1
17,1229,3230.jpg,133,NegativeSocial,1
17,786,7041.jpg,133,NeutralNonsocial,1
17,1545,2446.jpg,133,NeutralSocial,1
17,1379,2393.jpg,133,NeutralSocial,1
17,876,2210.jpg,133,NeutralSocial,1
17,754,2050.jpg,133,PositiveSocial,1
17,2121,9560.jpg,133,NegativeNonsocial,1
17,1109,7035.jpg,133,NeutralNonsocial,1
17,2465,7224.jpg,133,NeutralNonsocial,1
17,1053,9471.jpg,133,NegativeNonsocial,1
17,1172,2396.jpg,133,NeutralSocial,1
17,1502,9911.jpg,133,NegativeNonsocial,1
17,2475,1710.jpg,133,PositiveNonsocial,1
18,2563,9440.jpg,129,NegativeNonsocial,0
18,1756,9301.jpg,129,NegativeNonsocial,1
18,4464,9415.jpg,129,NegativeSocial,1
18,4356,9471.jpg,129,NegativeNonsocial,1
18,2353,9421.jpg,129,NegativeSocial,1
18,2207,6150.jpg,129,NeutralNonsocial,1
18,1507,5760.jpg,129,PositiveNonsocial,1
18,2331,9220.jpg,129,NegativeSocial,1
18,1944,2154.jpg,129,PositiveSocial,0
18,2941,2579.jpg,129,NeutralSocial,1
18,1605,2388.jpg,129,PositiveSocial,1
18,2022,2595.jpg,129,NeutralSocial,1
18,8452,9561.jpg,129,NegativeNonsocial,1
18,1762,2104.jpg,129,NeutralSocial,1
18,2427,7460.jpg,129,PositiveNonsocial,1
18,1356,2276.jpg,129,NegativeSocial,1
18,2054,2396.jpg,129,NeutralSocial,1
18,2338,2393.jpg,129,NeutralSocial,0
18,1341,7330.jpg,129,PositiveNonsocial,0
18,3703,3230.jpg,129,NegativeSocial,1
18,1702,3101.jpg,129,NegativeSocial,1
18,3720,9429.jpg,129,NegativeSocial,1
18,957,7705.jpg,129,NeutralNonsocial,1
18,1555,2224.jpg,129,PositiveSocial,0
18,1874,8496.jpg,129,PositiveSocial,1
18,1415,9830.jpg,129,NegativeNonsocial,1
18,950,7010.jpg,129,NeutralNonsocial,1
18,1983,5910.jpg,129,PositiveNonsocial,1
18,861,1811.jpg,129,PositiveNonsocial,1
18,1359,7035.jpg,129,NeutralNonsocial,0
18,8207,9253.jpg,129,NegativeSocial,1
18,1971,2398.jpg,129,PositiveSocial,1
18,2256,7090.jpg,129,NeutralNonsocial,0
18,899,7150.jpg,129,NeutralNonsocial,1
18,1273,2397.jpg,129,NeutralSocial,1
18,5252,4610.jpg,129,PositiveSocial,1
18,937,2050.jpg,129,PositiveSocial,0
18,1790,7055.jpg,129,NeutralNonsocial,1
18,1657,7506.jpg,129,NeutralSocial,1
18,2252,9419.jpg,129,NegativeSocial,1
18,1266,1920.jpg,129,PositiveNonsocial,1
18,2481,9280.jpg,129,NegativeNonsocial,1
18,1422,9560.jpg,129,NegativeNonsocial,1
18,1870,2650.jpg,129,PositiveSocial,1
18,1918,2205.jpg,129,NegativeSocial,1
18,1174,2580.jpg,129,NeutralSocial,1
18,1353,7230.jpg,129,PositiveNonsocial,1
18,2091,8540.jpg,129,PositiveSocial,1
18,4424,5120.jpg,129,NeutralNonsocial,1
18,2115,2550.jpg,129,PositiveSocial,1
18,1251,7217.jpg,129,NeutralNonsocial,1
18,4332,3350.jpg,129,NegativeSocial,1
18,1113,9000.jpg,129,NegativeNonsocial,1
18,1829,2221.jpg,129,NeutralSocial,1
18,2222,2095.jpg,129,NegativeSocial,1
18,5621,8461.jpg,129,PositiveSocial,1
18,6954,9290.jpg,129,NegativeNonsocial,0
18,4273,7041.jpg,129,NeutralNonsocial,1
18,1211,9611.jpg,129,NegativeNonsocial,1
18,811,1440.jpg,129,PositiveNonsocial,1
18,1773,9911.jpg,129,NegativeNonsocial,1
18,1359,9620.jpg,129,NegativeNonsocial,1
18,2439,8420.jpg,129,PositiveSocial,0
18,1506,7595.jpg,129,NeutralNonsocial,1
18,839,7211.jpg,129,NeutralNonsocial,1
18,1325,8510.jpg,129,PositiveNonsocial,1
18,1797,9140.jpg,129,NegativeNonsocial,1
18,1199,2703.jpg,129,NegativeSocial,1
18,2597,7034.jpg,129,NeutralNonsocial,1
18,1524,1220.jpg,129,NegativeNonsocial,1
18,1636,1270.jpg,129,NegativeNonsocial,1
18,1850,7224.jpg,129,NeutralNonsocial,1
18,1257,7508.jpg,129,PositiveNonsocial,1
18,1483,1710.jpg,129,PositiveNonsocial,1
18,2520,1463.jpg,129,PositiveNonsocial,1
18,1668,2210.jpg,129,NeutralSocial,1
18,1016,7002.jpg,129,NeutralNonsocial,0
18,3992,2900.1.jpg,129,NegativeSocial,1
18,2002,4605.jpg,129,NeutralSocial,1
18,1116,9520.jpg,129,NegativeSocial,1
18,806,8502.jpg,129,PositiveNonsocial,1
18,1439,2446.jpg,129,NeutralSocial,1
18,1003,9630.jpg,129,NegativeNonsocial,1
18,1786,7480.jpg,129,PositiveNonsocial,1
18,2347,2091.jpg,129,PositiveSocial,1
18,1885,2375.1.jpg,129,NegativeSocial,1
18,1479,7235.jpg,129,NeutralNonsocial,1
18,1055,2206.jpg,129,NeutralSocial,1
18,2997,2340.jpg,129,PositiveSocial,1
18,891,2383.jpg,129,NeutralSocial,0
18,1306,2165.jpg,129,PositiveSocial,1
18,983,5600.jpg,129,PositiveNonsocial,1
18,810,2209.jpg,129,PositiveSocial,1
18,2612,2597.jpg,129,NeutralSocial,1
18,1118,2593.jpg,129,NeutralSocial,1
18,1699,7501.jpg,129,PositiveNonsocial,1
19,3451,9301.jpg,96,NegativeNonsocial,1
19,1582,9140.jpg,96,NegativeNonsocial,1
19,1133,7002.jpg,96,NeutralNonsocial,1
19,3910,2276.jpg,96,NegativeSocial,0
19,1788,4610.jpg,96,PositiveSocial,1
19,1112,2900.1.jpg,96,NegativeSocial,1
19,1333,9421.jpg,96,NegativeSocial,1
19,1814,7235.jpg,96,NeutralNonsocial,1
19,1169,2165.jpg,96,PositiveSocial,1
19,1937,5120.jpg,96,NeutralNonsocial,1
19,1211,1710.jpg,96,PositiveNonsocial,1
19,1265,1440.jpg,96,PositiveNonsocial,1
19,1063,2579.jpg,96,NeutralSocial,1
19,2828,9830.jpg,96,NegativeNonsocial,1
19,740,7211.jpg,96,NeutralNonsocial,1
19,893,2388.jpg,96,PositiveSocial,1
19,845,7034.jpg,96,NeutralNonsocial,1
19,739,2580.jpg,96,NeutralSocial,0
19,805,2593.jpg,96,NeutralSocial,0
19,1294,2095.jpg,96,NegativeSocial,1
19,1416,9561.jpg,96,NegativeNonsocial,1
19,1385,2210.jpg,96,NeutralSocial,1
19,954,2446.jpg,96,NeutralSocial,1
19,1285,8461.jpg,96,PositiveSocial,1
19,803,1220.jpg,96,NegativeNonsocial,1
19,814,7330.jpg,96,PositiveNonsocial,1
19,974,2597.jpg,96,NeutralSocial,1
19,859,8420.jpg,96,PositiveSocial,1
19,1276,9611.jpg,96,NegativeNonsocial,1
19,954,2104.jpg,96,NeutralSocial,1
19,719,7508.jpg,96,PositiveNonsocial,1
19,1124,9220.jpg,96,NegativeSocial,1
19,1044,2375.1.jpg,96,NegativeSocial,1
19,1110,7055.jpg,96,NeutralNonsocial,1
19,1822,2205.jpg,96,NegativeSocial,1
19,760,7041.jpg,96,NeutralNonsocial,1
19,631,7224.jpg,96,NeutralNonsocial,1
19,1939,7150.jpg,96,NeutralNonsocial,1
19,1068,3350.jpg,96,NegativeSocial,1
19,740,7480.jpg,96,PositiveNonsocial,1
19,965,1811.jpg,96,PositiveNonsocial,1
19,1501,3230.jpg,96,NegativeSocial,1
19,972,2650.jpg,96,PositiveSocial,1
19,642,9429.jpg,96,NegativeSocial,1
19,3959,9290.jpg,96,NegativeNonsocial,1
19,3236,2393.jpg,96,NeutralSocial,1
19,1095,2224.jpg,96,PositiveSocial,0
19,1186,5910.jpg,96,PositiveNonsocial,1
19,1162,9620.jpg,96,NegativeNonsocial,1
19,1017,2396.jpg,96,NeutralSocial,1
19,807,2340.jpg,96,PositiveSocial,1
19,725,9280.jpg,96,NegativeNonsocial,1
19,976,7230.jpg,96,PositiveNonsocial,1
19,767,9630.jpg,96,NegativeNonsocial,1
19,799,5600.jpg,96,PositiveNonsocial,0
19,1070,2703.jpg,96,NegativeSocial,1
19,691,9000.jpg,96,NegativeNonsocial,1
19,679,9560.jpg,96,NegativeNonsocial,1
19,964,2221.jpg,96,NeutralSocial,1
19,692,1270.jpg,96,NegativeNonsocial,1
19,624,2154.jpg,96,PositiveSocial,0
19,1206,7506.jpg,96,NeutralSocial,1
19,958,7705.jpg,96,NeutralNonsocial,1
19,1071,2209.jpg,96,PositiveSocial,1
19,2108,9415.jpg,96,NegativeSocial,1
19,895,8540.jpg,96,PositiveSocial,1
19,1027,9440.jpg,96,NegativeNonsocial,1
19,730,5760.jpg,96,PositiveNonsocial,0
19,773,7460.jpg,96,PositiveNonsocial,1
19,758,8502.jpg,96,PositiveNonsocial,1
19,2024,7035.jpg,96,NeutralNonsocial,0
19,1796,7501.jpg,96,PositiveNonsocial,1
19,1414,9419.jpg,96,NegativeSocial,1
19,631,1463.jpg,96,PositiveNonsocial,1
19,2055,2383.jpg,96,NeutralSocial,1
19,1001,9520.jpg,96,NegativeSocial,1
19,984,7217.jpg,96,NeutralNonsocial,1
19,943,2397.jpg,96,NeutralSocial,1
19,2097,2550.jpg,96,PositiveSocial,1
19,1784,2091.jpg,96,PositiveSocial,1
19,1017,8510.jpg,96,PositiveNonsocial,1
19,1759,7090.jpg,96,NeutralNonsocial,1
19,1020,9911.jpg,96,NegativeNonsocial,1
19,778,6150.jpg,96,NeutralNonsocial,1
19,832,1920.jpg,96,PositiveNonsocial,1
19,1877,2595.jpg,96,NeutralSocial,1
19,922,8496.jpg,96,PositiveSocial,1
19,1076,4605.jpg,96,NeutralSocial,1
19,921,7595.jpg,96,NeutralNonsocial,1
19,1770,2050.jpg,96,PositiveSocial,0
19,1243,3101.jpg,96,NegativeSocial,1
19,2305,7010.jpg,96,NeutralNonsocial,1
19,1147,9471.jpg,96,NegativeNonsocial,1
19,962,2206.jpg,96,NeutralSocial,1
19,1330,9253.jpg,96,NegativeSocial,1
19,813,2398.jpg,96,PositiveSocial,1
2,1933,7506.jpg,126,NeutralSocial,1
2,3102,4610.jpg,126,PositiveSocial,1
2,2241,8420.jpg,126,PositiveSocial,1
2,1532,9830.jpg,126,NegativeNonsocial,1
2,1409,9301.jpg,126,NegativeNonsocial,1
2,2227,2091.jpg,126,PositiveSocial,1
2,1275,6150.jpg,126,NeutralNonsocial,1
2,1312,2095.jpg,126,NegativeSocial,1
2,5119,9630.jpg,126,NegativeNonsocial,1
2,2175,9253.jpg,126,NegativeSocial,1
2,1141,2388.jpg,126,PositiveSocial,1
2,6302,9429.jpg,126,NegativeSocial,1
2,1236,7055.jpg,126,NeutralNonsocial,1
2,5225,2396.jpg,126,NeutralSocial,1
2,4317,9520.jpg,126,NegativeSocial,1
2,1144,2154.jpg,126,PositiveSocial,1
2,553,7330.jpg,126,PositiveNonsocial,1
2,1256,3350.jpg,126,NegativeSocial,1
2,1309,9220.jpg,126,NegativeSocial,1
2,1424,1220.jpg,126,NegativeNonsocial,1
2,1407,2650.jpg,126,PositiveSocial,1
2,1413,9421.jpg,126,NegativeSocial,1
2,2804,1811.jpg,126,PositiveNonsocial,1
2,1171,2165.jpg,126,PositiveSocial,1
2,913,2398.jpg,126,PositiveSocial,1
2,1197,3230.jpg,126,NegativeSocial,0
2,5607,5120.jpg,126,NeutralNonsocial,1
2,1748,8496.jpg,126,PositiveSocial,1
2,2459,9290.jpg,126,NegativeNonsocial,1
2,1580,9471.jpg,126,NegativeNonsocial,1
2,1092,7090.jpg,126,NeutralNonsocial,0
2,974,2593.jpg,126,NeutralSocial,0
2,1038,2446.jpg,126,NeutralSocial,1
2,923,2383.jpg,126,NeutralSocial,1
2,886,7010.jpg,126,NeutralNonsocial,1
2,737,2276.jpg,126,NegativeSocial,1
2,1198,9140.jpg,126,NegativeNonsocial,1
2,973,7035.jpg,126,NeutralNonsocial,1
2,2602,2205.jpg,126,NegativeSocial,1
2,1622,2209.jpg,126,PositiveSocial,1
2,1349,3101.jpg,126,NegativeSocial,1
2,891,2550.jpg,126,PositiveSocial,1
2,1630,9611.jpg,126,NegativeNonsocial,1
2,1122,7595.jpg,126,NeutralNonsocial,1
2,4282,2595.jpg,126,NeutralSocial,1
2,2289,9561.jpg,126,NegativeNonsocial,1
2,3435,8540.jpg,126,PositiveSocial,0
2,2113,2579.jpg,126,NeutralSocial,1
2,1182,2206.jpg,126,NeutralSocial,1
2,974,2210.jpg,126,NeutralSocial,1
2,1573,2703.jpg,126,NegativeSocial,1
2,901,5600.jpg,126,PositiveNonsocial,0
2,697,8502.jpg,126,PositiveNonsocial,1
2,3429,2900.1.jpg,126,NegativeSocial,0
2,617,1270.jpg,126,NegativeNonsocial,1
2,1178,7224.jpg,126,NeutralNonsocial,1
2,1094,8510.jpg,126,PositiveNonsocial,1
2,1091,1920.jpg,126,PositiveNonsocial,1
2,883,7480.jpg,126,PositiveNonsocial,1
2,924,2375.1.jpg,126,NegativeSocial,1
2,4241,4605.jpg,126,NeutralSocial,1
2,1744,7508.jpg,126,PositiveNonsocial,1
2,2208,2397.jpg,126,NeutralSocial,1
2,1896,2340.jpg,126,PositiveSocial,1
2,1397,7705.jpg,126,NeutralNonsocial,0
